FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106250956,MODOC MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,District,General,Comparable,Rural,530-233-5131,228 MCDOWELL STREET,ALTURAS,96101,KEVIN KRAMER,CEO,MODOCMEDICALCENTER.COM,COUNTY OF MODOC,MATT FALKNER,"WIPFLI, LLP",,05-0430,,HSP30430H,87,87,37,617,48,1124,9250,0,53,0,0,1114,12206,134,11,7,66,0,22,0,0,11,251,16,0,0,0,71,0,844,0,0,0,11362,0,217,0,0,0,34,0,38.4,38.4,48.6,3.9,0,0,0,6585,647,426,7267,0,4305,0,0,707,19937,4860,11730,0,3222,0,1,99,8104,1,103,0,0,28224166,10076392,0,18147774,1457237,19555013,49998,3076501,0,0,0,3126499,5813638,9614247,12796281,2327497,181208,358648,3588500,0,178445,0,0,209892,6844190,7876793,795087,406611,7167088,0,4378807,0,0,755590,21379976,3594303,339957,227718,3198453,0,0,1864561,0,664862,0,4736,0,181802,0,0,0,0,6609987,636338,537541,7557135,0,1994195,0,0,812578,0,0,0,193627,2382250,0,3451182,4935662,3418783,0,0,0,0,3815485,1112055,2633176,188670,6942363,1654005,2459779,3313128,2331434,428870,601952,129363,85943,12799,1595377,20849030,0,2547524,4802322,0,0,28198876,1637533,0,0,26561343,28198876,17876773,4452607,-2588503,4099124,7606869,12429744,9882220,0,0,0,0,0,0,0,134,40,295841,16724,312565,17,0,40193,61724,11244,8822,31011,39882,44502,25644,32819,0,90632,63932,32716,0,68694,14081,25786,0,93629,66978,34800,0,73512,15188,28458,0
106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVE,MONROVIA,91016,RON KUPFERSTEIN,CEO,WWW.MONROVIAMEMORIAL.COM,ALAKOR HEALTHCARE LLC,FRANK ADOMITIS,MONROVIA MEMORIAL HOSPITAL,,05-2054,,,49,49,30,9547,0,0,0,0,736,0,0,0,10283,306,0,0,0,0,193,0,0,0,499,49,0,0,0,0,0,10283,0,0,0,0,0,499,0,0,0,0,0,57.5,57.5,20.6,20.6,0,0,0,0,0,0,0,0,283,0,0,0,283,0,0,0,270,0,2,26316,163,256,13,0,0,131190477,101018045,0,30172432,17518,23589098,6600852,5910,0,0,0,6606762,13172874,0,118017603,106754737,0,0,0,0,23617053,0,0,0,130371790,0,0,0,0,0,818687,0,0,0,818687,86726299,0,0,0,0,0,14291746,0,0,0,0,0,0,0,0,0,0,20028438,0,0,0,0,10143994,0,0,0,0,0,0,0,0,0,5672580,0,7767814,0,0,0,0,3140802,1396925,4736148,874829,11576055,1721780,0,738099,5137041,2770611,360001,226467,91495,389303,578246,9344857,0,6482534,0,0,23762,15851153,3701379,0,9137797,3011977,15851153,4722054,178921232,-175417403,6873567,2666844,10305051,3822517,4643579,20297,0,9451735,313938,0,0,149,60,284768,26319,311087,55,0,48157,45808,70767,7795,45640,28012,26764,11381,444,0,129582,0,40531,0,51465,21029,42161,0,141406,0,44265,0,56303,22720,46393,0
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Non-Profit,General,Comparable,,909-625-5411,500 SAN BERNARDINO STREET,MONTCLAIR,91763,MIKE SARIAN,CEO,WWW.MONTCLAIRHOSPITALMEDICALCENTER.COM,"PRIME HEALTHCARE SERVICES FOUNDATION, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0758,,,106,106,31,2153,1195,1521,3305,0,463,31,27,613,9308,523,381,534,1263,0,194,17,8,298,3218,106,0,0,0,0,0,9308,0,0,0,0,0,3218,0,0,0,0,0,24.1,24.1,2.9,2.9,20,1182,518,1098,1048,2954,11240,0,1874,106,76,1958,20354,24836,0,0,45,0,3,33482,20397,654,440,346,169,250864805,195061920,0,55802885,228734,45759704,10271915,0,5671,0,0,10266244,30868432,60018441,159977932,29886241,17379657,28449158,52243389,0,8268042,656529,500000,11863270,149246286,6969811,6660415,14149397,54373933,0,9905991,576209,470085,8512678,101618519,29023072,20000000,28308938,89751183,-789587,0,7500000,800000,12356157,0,1099265,0,7012892,0,0,0,0,7832980,4040072,14468593,17347570,0,10674033,432738,0,1006899,0,0,0,0,0,0,8032318,3470665,10528402,0,0,0,0,7749923,1629037,11007759,3341600,18460454,5938505,1301670,1515823,3585892,6418214,3346064,376852,566558,1059647,3190025,54859923,0,45174279,812662,20149,0,100867013,5458176,0,6965929,88442908,100867013,10940506,43614300,-37398756,47408357,12643168,64351525,19177246,0,7394066,0,7394066,428137,23969697,78537,304,102,590374,43219,633593,223,0,37368,175300,188839,4102,17457,66064,76857,23642,745,0,143493,71892,130479,0,153088,42131,49291,0,155823,76438,140258,0,162254,45271,53549,0
106190547,MONTEREY PARK HOSPITAL,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-570-9000,900 SOUTH ATLANTIC BLVD,MONTEREY PARK,91754,PHILIP COHEN,CEO,,MONTEREY PARK HOSPITAL,LINDA MARSH,MONTEREY PARK HOSPITAL,,05-0736,HSC30591J,ZZT30591J,101,101,55,3959,2975,2457,8192,0,37,1076,64,647,19407,719,753,724,2284,0,8,376,46,376,5286,101,0,0,0,0,0,19407,0,0,0,0,0,5286,0,0,0,0,0,52.6,52.6,3.7,3.7,8,2910,899,2129,2313,2604,11711,0,276,3541,40,1343,23957,26360,0,0,4946,0,3,160597,114320,1095,1410,1162,623,682281303,594664625,29067329,116684007,301798,97901476,19084329,578243,0,800,0,19661772,85143214,53975160,543162929,89891588,62775280,38054408,171570371,0,1552533,36198428,477273,28008533,428528414,36307139,32379015,21692565,115736565,0,3287409,34319143,320307,9710746,253752889,118112409,92984073,42748964,256608469,-6979825,0,3812385,49862653,7419945,0,1340977,0,28754575,1741843,27325486,0,0,8086318,3912065,18110918,63347472,0,1027557,20654918,0,1544759,0,0,0,292354,0,0,15708981,4127592,23677420,0,0,0,0,7282714,7060746,36289847,3754176,28056759,9286394,1290534,1279346,8068025,29125148,938376,2487931,349479,383370,16636114,83608227,0,1752572,377685,0,218293,85956777,28529427,0,5894900,51532450,85956777,68937120,94029578,-86611633,167040,7184154,7351194,5598622,0,0,0,6164814,269914,4691817,0,360,168,687546,106371,793917,213,0,45100,145431,240938,53842,15212,110332,31760,0,40316,4615,260092,46864,196178,0,64378,41172,78862,0,309086,51677,223761,0,71907,47495,89991,0
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,General,Comparable,,818-876-4169,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,ROBERT BEITCHER,CEO,,MPTF,KATHIE DAPELLO,MPTF,,05-0552,HSC30552F,ZZT05034F,277,231,187,1230,0,21595,0,0,0,0,38175,3311,64311,121,0,40,0,0,0,0,35,22,218,0,12,0,0,110,155,0,1580,0,0,24556,38175,0,153,0,0,30,35,63.6,76.3,295,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24189799,4306669,0,19883130,28173,51715563,-31804260,39153555,8268465,0,0,-919170,23002327,0,1187472,3505766,0,11661268,0,0,0,0,6486074,2536691,24189799,0,0,0,0,0,0,0,0,0,0,2320788,0,53508,0,0,0,0,0,262543,0,1373771,0,296059,0,0,0,0,1184978,0,11607760,0,0,0,0,5112303,1978089,0,0,33600728,1867743,0,0,12928642,0,263196,0,0,0,0,24096811,4165695,9118501,1142718,23227667,9129827,0,4754685,1475473,5201542,3007458,177041,0,410043,4331827,97905325,0,26549291,539906,29421674,0,154416196,19281761,0,44354236,90780199,154416196,3608109,2910109,-1115369,78381304,36779206,129619843,103070552,0,0,18394030,45479236,1125000,7041395,7603616,383,108,708773,105542,814315,43,0,82769,104058,12437,69974,126541,69378,200354,24821,16344,2097,244591,0,0,0,290747,52807,70617,50011,281597,0,0,0,334504,61097,80126,56991
106361266,MOUNTAINS COMMUNITY HOSPITAL,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,District,General,Comparable,Rural,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,ADMINISTRATOR,MCHCARES.COM,SAN BERNARDINO MOUNTAINS COMMUNITY HOSPITAL DISTRICT,MATT FALKNER,"WIPFLI, LLP",,05-1312,,HSP30260I,37,37,23,407,134,5594,1887,0,13,75,0,1,8111,86,50,61,48,0,5,32,0,1,283,17,0,0,0,20,0,966,0,0,0,7145,0,279,0,0,0,4,0,60.1,60.1,28.7,3.5,0,0,0,6175,2716,13959,5954,0,568,5545,4,1086,36007,9329,13951,0,12588,0,1,4577,10766,50,139,0,0,48126935,21584297,0,26542638,459755,24737457,2264936,4526672,303864,0,0,6487744,5690090,16605602,25831243,1558817,808050,4507986,2088716,0,107959,490334,0,4227,9566089,6357672,4526746,10208487,7369946,0,1185157,8004203,6241,902394,38560846,4349792,3039251,7668084,626384,-218714,0,443065,4662414,952688,0,61333,0,0,0,0,0,0,3505364,2295545,7197852,8901529,0,290013,3832123,6241,513971,0,0,1149363,125055,2797010,0,2662948,3919523,5983223,0,0,0,0,4782404,1941304,3973211,1474844,11433197,3128961,587995,2445736,1839740,910975,1548919,181948,152040,552282,1955664,5954714,14623484,16484836,245631,0,0,37308665,3116482,28515,9894605,24269063,37308665,944823,8665834,-5140000,14305148,12896231,30287518,13802682,3420652,0,6919790,10340442,445837,0,0,175,54,335447,27830,363277,9,0,50369,65777,30705,27397,53444,78903,19427,9121,0,304,64660,58547,75772,0,56602,45384,34482,0,69971,63057,82482,0,60304,49427,38036,0
106281266,NAPA STATE HOSPITAL,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Napa,3,407,State,Specialty,State,,707-253-5000,2100 NAPA VALLEY - VALLEJO HWY,NAPA,94558,NORM KRAMER,INTERIM EXECUTIVE DIRECTOR,,STATE OF CALIFORNIA,DEAN GARDINER,DEPARTMENT OF STATE HOSPITALS,,05-4072,,,1418,1284,1284,197077,0,0,0,0,232,0,0,245980,443289,150,0,0,0,0,18,0,0,669,837,0,151,0,0,1267,0,0,9091,0,0,434198,0,0,17,0,0,820,0,85.6,94.6,529.6,534.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339010869,180468,0,338830401,0,339010869,-180468,180468,0,0,0,0,292669486,0,46341383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,0,0,0,0,0,0,0,0,0,0,0,176990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106274043,NATIVIDAD MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Monterey,8,705,City/County,General,Comparable,,831-755-4111,1441 CONSTITUTION BLVD,SALINAS,93906,GARY GRAY,CEO,WWW.NATIVIDAD.COM,COUNTY OF MONTEREY,ANTHONY GUTILLA,"TOYON ASSOCIATES, INC.",2,05-0248,HSC00248W,ZZR00248W,172,172,119,10711,0,11090,9231,20,9335,0,99,305,40791,1886,0,2561,2467,5,1948,0,27,86,8980,126,22,0,24,0,0,27812,4932,0,8047,0,0,7688,707,0,585,0,0,65,65,4.5,4.5,20,3760,1947,26140,0,24347,74630,112,43858,0,2796,9612,181495,87213,51583,0,61856,0,4,189122,118477,2883,1791,1795,305,1185409974,891757140,0,293652834,20431123,280115712,33968245,10239182,696449,0,0,43510978,419571485,207328211,558510278,177526704,0,224680347,211313024,493642,195176619,0,2300811,9186261,820677408,46796314,0,52407361,150793565,313512,87910677,0,5291007,21220130,364732566,182849650,0,228926562,285795307,-13063337,807154,167332690,0,31406389,0,7591818,0,110907,0,0,0,0,41473368,0,54637125,82642693,0,111722563,0,0,3177085,0,0,2177928,1806012,0,4343390,64687109,38747598,74841825,0,0,0,925695,46351498,8778369,34828665,10954953,116381653,53931921,18766596,14614995,25996810,21245953,11714133,3148399,1977420,2429154,9908678,172049830,0,116191594,2744923,3539498,0,294525845,81770687,5440528,36652506,170662124,294525845,81888816,200189931,-159075504,170300543,119271969,290685073,174493479,0,0,40282749,40282749,3630243,0,0,1181,460,2299605,265993,2565598,169,30,150758,441714,657280,13000,263372,346699,170586,146830,22899,86467,663974,364338,475858,7766,394417,138331,254921,0,724035,400326,535539,8453,449100,160594,287551,0
106301304,NEWPORT BAY HOSPITAL,5/1/2017,4/30/2018,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1016,Investor,Psychiatric,Comparable,,949-650-9750,1501 E. 16TH STREET,NEWPORT BEACH,92663,JAMES E PARKHURST,CEO,WWW.NEWPORTBAYHOSPITAL.COM,"BEACON HEALTHCARE SERVICES, INC.",ROCKY GENTNER,GENTNER AND COMPANY,,05-4135,,,36,36,32,10168,1055,0,0,0,0,0,0,49,11272,847,80,0,0,0,0,0,0,3,930,0,36,0,0,0,0,0,11272,0,0,0,0,0,930,0,0,0,0,85.8,85.8,12.1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15812355,4820112,0,10992243,855,11074554,-81456,32262,0,0,0,-49194,14218201,0,1594154,14329730,1444971,0,0,0,0,0,0,37654,15812355,0,0,0,0,0,0,0,0,0,0,4210425,609687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10119305,835284,0,0,0,0,0,0,37654,0,0,0,32262,0,0,6293686,0,972430,0,0,0,0,1121114,235934,1802011,649379,1426737,351440,0,1826,331082,8061126,166,494738,54011,118656,234772,2938007,0,758,0,0,0,2938765,3473976,0,1740795,-2276006,2938765,1315459,27784035,-26202074,0,283051,303124,302366,0,0,0,1740795,0,0,0,17,0,32513,2636,35149,31,0,9017,0,0,0,0,3842,19618,0,0,36,0,0,36,0,23778,3842,4857,0,0,0,36,0,25584,4328,5201,0
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Sutter,2,227,Investor,Psychiatric,PHF,,530-790-2520,1535 PLUMAS COURT,YUBA CITY,95991,THOMAS L. ORTNER,CEO,NVBH.COM,"NORTH VALLEY BEHAVIORAL HEALTH, LLC",ARNE HYSON,NORTH VALLEY BEHAVIORAL HEALTH,,,,,16,16,16,0,0,0,0,0,0,0,0,5680,5680,0,0,0,0,0,0,0,0,374,374,0,16,0,0,0,0,0,5680,0,0,0,0,0,374,0,0,0,0,97.3,97.3,15.2,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092500,5250,0,5087250,0,5199550,-112300,127720,0,6800,0,8620,5092500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890524,0,23113,0,40908,0,954545,369392,0,0,585153,954545,271726,618798,0,0,209915,209915,186802,0,0,0,0,0,1830,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106481357,NORTHBAY MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Solano,3,408,Non-Profit,General,Comparable,,707-646-3179,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,B. KONARD JONES,CEO,,NORTHBAY HOSPITAL GROUP,JOHN HOBZA,NORTHBAY HEALTHCARE CORPORATION,3,05-0367,,ZZR00367F,182,182,121,20943,1283,4126,11196,46,1551,4498,263,125,44031,4206,313,797,2523,10,317,1235,74,45,9520,182,0,0,0,0,0,44031,0,0,0,0,0,9520,0,0,0,0,0,66.3,66.3,4.6,4.6,10,2299,1203,108746,5508,9241,91638,118,40950,93103,658,21993,371955,81482,236412,16402,46652,18161,9,274423,429045,1795,7413,858,318,3799131644,3317603319,103206498,584734823,7063762,562917860,28880725,15982623,728331,0,0,44135017,582420960,635516791,2581193893,1007136843,73575435,167598687,511117109,2210333,131368914,214397501,16062477,4573343,2128040642,519246548,30510003,103655455,530085094,871938,131257866,302718939,4587886,48157273,1671091002,1401822050,90442705,242065631,975017611,-2840832,86760,119101814,419230604,13969141,0,58707835,0,0,0,65205168,0,38001330,124559268,12929978,27774562,132893311,2995511,141728818,127241386,8386323,6225666,0,17443019,0,13877793,0,0,99793729,113186139,129440991,25769821,0,0,0,67172496,15224018,89432912,22897754,183317159,77840785,62800644,5889577,53566604,118397472,17618157,11309968,1303496,12993630,17880368,132580200,339032239,158710916,136814229,30255046,0,797392630,95703844,46996423,310300646,344391717,797392630,40076273,572143401,-500668541,194646044,84795846,327102765,168391849,0,42331949,267920000,317280646,6980000,0,0,1844,622,3484220,404015,3888235,400,0,135858,983487,1108111,16225,148929,716138,86126,235829,21337,32180,869548,773757,843502,0,627792,116581,253040,0,971058,864155,938815,0,688193,129805,296209,0
106141273,NORTHERN INYO HOSPITAL,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Inyo,12,1203,District,General,Comparable,Rural,760-873-5811,150 PIONEER LANE,BISHOP,93514,KEVIN FLANIGAN MD,CEO,WWW.NIH.ORG,NORTHERN INYO COUNTY LOCAL HOSPITAL DISTRICT,RICHARD W. LAKEY,"RICHARD W. LAKEY, CPA",,05-1324,,ZZT30015F,25,25,10,1982,119,232,409,0,127,485,61,59,3474,561,37,86,147,0,34,193,22,26,1106,25,0,0,0,0,0,3474,0,0,0,0,0,1106,0,0,0,0,0,38.1,38.1,3.1,3.1,5,341,178,15666,2051,6477,12592,0,9361,19720,1745,3754,71366,9554,29237,0,31440,0,3,28546,68702,274,1330,137,47,149742376,62990543,0,86751833,2054859,85422365,3384327,4915675,6648642,0,0,1651360,11284572,25356031,113101773,23254216,1472678,2860981,4839333,0,1957564,8128711,344170,503062,43360715,40754324,1728724,8185906,14780157,0,5978292,31862842,793183,2298233,106381661,29728218,928942,8996422,13813264,-6285389,0,6488748,4431551,2456956,0,1696879,0,734952,0,0,0,0,34280322,2272460,4385744,9756336,0,1214394,34560250,55089,227238,0,0,1559430,258513,682286,0,8491539,14400482,29540611,0,0,0,0,14811122,4145664,8346030,5686917,25728156,20354643,8514891,4682385,9805940,4056304,4456698,1874041,258656,2907828,2782823,42908943,19517490,76093153,728853,1927380,0,141175819,17414179,31846771,54568480,37346389,141175819,19676550,61124058,-46666356,87840944,32383123,121826482,45733329,0,18089,56660480,56678569,2110089,0,0,350,95,698454,54921,753375,46,0,87867,172079,130533,11904,30683,146992,79757,14267,24372,0,103613,132052,173427,0,161087,64643,63632,0,111051,142153,187970,0,173334,69785,69082,0
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,General,Comparable,,818-885-8500,18300 ROSCOE BLVD,NORTHRIDGE,91328,PAUL H. WATKINS,CEO,WWW.NORTHRIDGEHOSPITAL.ORG/,DIGNITY HEALTH,EDDIE ARVAYO,DIGNITY HEALTH,2,05-0116,HSC30116F,ZZT30116F,424,424,189,22490,10414,7895,9088,0,1586,14863,234,15,66585,4975,2194,1953,2545,0,293,3000,49,4,15013,348,40,0,36,0,0,51826,8743,0,6016,0,0,13145,1460,0,408,0,0,43,43,4.4,4.4,22,1462,633,21184,12485,10175,26221,29,1515,28019,2021,2154,103803,69285,28492,0,14737,0,10,343140,75240,3114,1008,504,247,2264044248,1827978485,0,436065763,7615686,430671264,13010185,3898056,1047193,0,0,15861048,634862662,252678858,1376502728,563651836,252294804,178909593,221223753,0,55297725,339365265,6743430,432238,1617918644,167603882,71407332,60890208,146498688,67926,13667487,161351144,11933993,12704944,646125604,638990029,265743784,160143696,302177837,0,30738,52060650,324916298,36755951,0,30738001,0,16421501,0,0,0,0,83495974,53333948,70016349,60117744,7275,14270073,154266219,0,558181,0,-1436912,0,2186017,0,0,77097116,36422285,101270771,0,0,101646,6946876,60261692,15813060,102921434,29836384,129224281,67866123,28969971,13000508,51492321,60933767,24809597,1020261,2563410,2599605,48191420,283480044,0,159326249,18712715,2698282,0,464217290,71173886,0,56964027,336079377,464217290,140896117,500240905,-421245665,247119473,92483948,341610661,182284412,0,514756,60069491,61123247,4159220,0,3013468,1558,513,2924174,420177,3344351,587,24,333948,635394,806025,17099,180088,348483,282887,216504,64684,39062,806732,357713,685162,57483,558793,93985,352596,11710,940127,407260,781759,57539,631232,107613,406638,12183
106214034,NOVATO COMMUNITY HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Marin,4,405,Non-Profit,General,Comparable,,415-209-1300,180 ROWLAND WAY,NOVATO,94948,GRANT DAVIES,CEO,NOVATOCOMMUNITY.ORG,SUTTER HEALTH,RYAN BOUDREAU,SUTTER HEALTH,,05-0131,HSC00131G,,47,47,18,3925,377,318,617,12,84,734,44,25,6136,1177,115,91,201,2,42,277,14,17,1936,47,0,0,0,0,0,6136,0,0,0,0,0,1936,0,0,0,0,0,35.8,35.8,3.2,3.2,0,0,0,8523,974,883,5486,5,1080,7759,431,512,25653,15518,154,0,9980,0,3,77969,71828,585,1072,0,0,238715120,172517078,0,66198042,864963,75037001,-7973996,4248090,4057880,0,0,-7783786,35246866,50201453,153266801,67680264,6173989,4688535,9601023,116307,2065745,14347267,859744,361031,105893905,51849525,6078887,4078270,21758166,12657,5396956,40109751,2285972,1251031,132821215,96902471,9872958,7300323,25408585,0,97008,4697274,22401805,1397037,0,3737579,0,702038,0,0,0,0,22310886,2330772,1331169,5549491,23053,2676771,31327341,0,648559,0,1873074,711780,1071878,0,0,11600511,8011015,24723398,0,0,0,0,11199149,2287973,13927623,3287332,23868915,13284302,5388865,3353903,7842869,10968093,4356733,294552,456521,867188,4355060,10463075,0,33282572,4332127,188669,0,48266443,34612799,7659,13375711,270274,48266443,52189,30661363,-22740074,54964334,28311417,91723314,58440742,0,0,14034981,14300837,925126,20892,22530,223,61,408648,62669,471317,274,0,38607,114654,110176,0,12555,55784,32295,37672,4897,2008,78523,41388,145934,0,71266,20889,50648,0,93323,46793,168348,0,80623,24008,58222,0
